"","Year","Country","reservegrowth","IRgrowth","ERgrowth"
"657","2006","Hong Kong",0.00584910383333333,0.0136338724166667,-0.000212564916666667
"658","2007","Hong Kong",0.0115562518333333,-0.0129783951666667,-0.0001325945
"659","2008","Hong Kong",0.0156317931666667,-0.140734993583333,0.000391958333333333
"660","2009","Hong Kong",0.02895349775,0,1.23916666666667e-05
"661","2010","Hong Kong",0.00413138191666667,0,-0.000193611083333333
"662","2011","Hong Kong",0.00505062933333333,0,-3.17856666666667e-05
"663","2012","Hong Kong",0.00896461883333333,0,0.000228426166666667
"664","2013","Hong Kong",-0.00151560541666667,0,-2.45923333333333e-05
"665","2014","Hong Kong",0.00455720133333333,0,-3.18885e-05
"666","1980","Hungary",NA,NA,NA
"667","1981","Hungary",NA,NA,NA
"668","1982","Hungary",NA,NA,NA
"669","1983","Hungary",NA,NA,NA
"670","1984","Hungary",NA,NA,NA
"671","1985","Hungary",NA,NA,NA
"672","1986","Hungary",NA,NA,NA
"673","1987","Hungary",NA,NA,NA
"674","1988","Hungary",NA,NA,NA
"675","1989","Hungary",0.05623567575,NA,NA
"676","1990","Hungary",-0.0015683905,0,NA
"677","1991","Hungary",0.123413049833333,0,NA
"678","1992","Hungary",0.0113230420833333,-0.00378787891666667,NA
"679","1993","Hungary",0.0370604730833333,0.00502297341666667,NA
"680","1994","Hungary",0.00253192658333333,0.0113636366666667,NA
"681","1995","Hungary",0.0536877535,0.00999999975,-0.0161475412727273
"682","1996","Hungary",-0.0162329895,-0.01583510925,-0.01291074675
"683","1997","Hungary",-0.01117752325,-0.00935127708333333,-0.01906798825
"684","1998","Hungary",0.00976648133333333,-0.01521738725,-0.00706627466666667
"685","1999","Hungary",0.0143658825833333,-0.0129720774166667,-0.01167755925
"686","2000","Hungary",0.00258371891666667,-0.02197539125,-0.01507669625
"687","2001","Hungary",-0.00288546975,-0.00979286141666667,0.00695168041666667
"688","2002","Hungary",-0.00233955866666667,-0.0105238904166667,0.0137273221666667
"689","2003","Hungary",0.02584857625,0.0451694838333333,0.00717471108333333
"690","2004","Hungary",0.019982325,-0.0223855575,0.0161206029166667
"691","2005","Hungary",0.0148243651666667,-0.03720279125,-0.012657548
"692","2006","Hungary",0.0132758253333333,0.0247470268333333,0.0102891094166667
"693","2007","Hungary",0.00936673266666667,-0.00529233866666667,0.00920280266666667
"694","2008","Hungary",0.03349353775,0.0290714050833333,-0.01361530075
"695","2009","Hungary",0.0241958786666667,-0.03776195625,0.01455679375
"696","2010","Hungary",0.00203991625,-0.00646049,-0.01261299175
"697","2011","Hungary",0.00791810075,0.0169778898333333,-0.00275450258333333
"698","2012","Hungary",-0.0071662305,-0.01607329425,0.00538196208333333
"699","2013","Hungary",0.00450416733333333,-0.0527560989166667,-0.00245761275
"700","2014","Hungary",-0.00801768983333333,-0.0288961155,-0.00723170308333333
"701","1980","Iceland",0.00945109990909091,NA,NA
"702","1981","Iceland",0.0264087381666667,NA,NA
"703","1982","Iceland",-0.0345640033333333,NA,NA
"704","1983","Iceland",0.004283469,NA,NA
"705","1984","Iceland",-0.00664665125,NA,NA
"706","1985","Iceland",0.0546263745,NA,NA
"707","1986","Iceland",0.04023040075,NA,NA
"708","1987","Iceland",0.0069962835,NA,NA
"709","1988","Iceland",0.00101541016666667,NA,NA
"710","1989","Iceland",0.0222012705833333,NA,NA
"711","1990","Iceland",0.0231652351666667,NA,NA
"712","1991","Iceland",0.00819106058333333,NA,NA
"713","1992","Iceland",0.0133444853333333,NA,NA
"714","1993","Iceland",-0.00874991641666667,-0.0525053272727273,NA
"715","1994","Iceland",-0.0229638523333333,-0.00136165375,NA
"716","1995","Iceland",0.0160534313333333,0.01594495,NA
"717","1996","Iceland",0.042952612,0.005291,NA
"718","1997","Iceland",-0.00900746883333333,0.00373134575,NA
"719","1998","Iceland",0.0104616919166667,0.00238095008333333,NA
"720","1999","Iceland",0.0124520531666667,0.0152561249166667,NA
"721","2000","Iceland",-0.01614012925,0.0196408404166667,NA
"722","2001","Iceland",-0.0101462075833333,-0.00952145366666667,0.0181255383333333
"723","2002","Iceland",0.0310857379166667,-0.043242651,-0.0180740774166667
"724","2003","Iceland",0.05262225525,-0.0059523825,-0.011104731
"725","2004","Iceland",0.0243044918333333,0.0363210514166667,-0.0114377085
"726","2005","Iceland",0.00287140016666667,0.02021428525,-0.000341422666666666
"727","2006","Iceland",0.0885881058333333,0.024359886,0.00563770266666667
"728","2007","Iceland",0.0097135705,0.00281954775,-0.00742768033333333
"729","2008","Iceland",0.0303741354166667,0.0237943955833333,0.139170220666667
"730","2009","Iceland",0.0114354675833333,-0.04635389,-0.0371793630833333
"731","2010","Iceland",0.037710863,-0.0625809756666667,-0.00313539475
"732","2011","Iceland",0.0364958855,0.00490196083333333,0.001921249
"733","2012","Iceland",-0.0517028305,0.02013036575,0.00475585033333333
"734","2013","Iceland",0.00169998141666667,0,-0.00327905958333333
"735","2014","Iceland",-0.000546678416666666,-0.01071859925,0.00262344058333333
"736","1980","India",-0.00725513318181818,NA,NA
"737","1981","India",-0.0301676359166667,NA,NA
"738","1982","India",-0.00539602991666667,NA,NA
"739","1983","India",0.0112316009166667,NA,NA
"740","1984","India",0.0137164395833333,NA,NA
"741","1985","India",0.00946236225,NA,NA
"742","1986","India",0.00235048475,NA,NA
"743","1987","India",0.00245335416666667,NA,NA
"744","1988","India",-0.0185207759166667,NA,NA
"745","1989","India",-0.0147196146666667,NA,NA
"746","1990","India",-0.0565355548333333,NA,NA
"747","1991","India",0.0886097353333333,NA,NA
"748","1992","India",0.0403120993333333,NA,NA
"749","1993","India",0.04779832075,NA,-0.00133845890909091
"750","1994","India",0.0563718720833333,NA,-0.00012942025
"751","1995","India",-0.00689414,NA,-0.00859815291666667
"752","1996","India",0.00999690716666667,NA,-0.00166888816666667
"753","1997","India",0.0174504216666667,NA,-0.00765090291666667
"754","1998","India",0.00882311275,NA,-0.00660952766666667
"755","1999","India",0.0147834301666667,NA,-0.00159420725
"756","2000","India",0.0130334671666667,0.0456481486,-0.00634549775
"757","2001","India",0.0158948009166667,-0.0168264995,-0.00188162766666667
"758","2002","India",0.032772868,-0.0135056675,-0.000565243916666667
"759","2003","India",0.0321768296666667,-0.01590909125,0.004590923
"760","2004","India",0.020851667,0.0277777785833333,0.00281220025
"761","2005","India",0.0037171085,0.00347222233333333,-0.00327056583333333
"762","2006","India",0.0218751844166667,0.0126010719166667,0.00273633041666667
"763","2007","India",0.03820378925,0.00565134108333333,0.0104367093333333
"764","2008","India",-0.005284141,-0.0126122275833333,-0.0196384210833333
"765","2009","India",0.00607288258333333,-0.0245629379166667,0.00732974425
"766","2010","India",0.00328315191666667,0.0235845505833333,0.00201751875
"767","2011","India",-0.000987175,0.0262698394166667,-0.0101045925833333
"768","2012","India",-0.000152574083333333,-0.00490196083333333,-0.004368972
"769","2013","India",0.00193220141666667,-0.0024187755,-0.0100431284166667
"770","2014","India",0.00782689375,0.002688172,0.00038437225
"771","1980","Indonesia",0.016776186,NA,NA
"772","1981","Indonesia",-0.00161370575,NA,NA
"773","1982","Indonesia",-0.03482706525,NA,NA
"774","1983","Indonesia",0.0230341330833333,NA,NA
"775","1984","Indonesia",0.0205411699166667,NA,NA
"776","1985","Indonesia",0.00407406025,NA,NA
"777","1986","Indonesia",-0.0151176696666667,NA,NA
"778","1987","Indonesia",0.03180650025,NA,NA
"779","1988","Indonesia",-0.007368455,NA,-0.00355473909090909
"780","1989","Indonesia",0.00947429041666667,NA,-0.0031359975
"781","1990","Indonesia",0.0314356655,0.035584877,-0.00388046425
"782","1991","Indonesia",0.0190933031666667,0.00123682683333333,-0.00485392641666667
"783","1992","Indonesia",0.01043138,-0.0255432170833333,-0.00346035058333333
"784","1993","Indonesia",0.00627375891666667,-0.0299737903333333,-0.0015937395
"785","1994","Indonesia",0.00693347833333333,0.0299237615,-0.0029120155
"786","1995","Indonesia",0.01023367425,0.01013673575,-0.00390315833333333
"787","1996","Indonesia",0.02446447225,-0.00725640041666667,-0.00218096425
"788","1997","Indonesia",-0.00690131966666667,0.0513043598333333,-0.0361637444166667
"789","1998","Indonesia",0.0282073670833333,0.0793614533333333,-0.0251780355833333
"790","1999","Indonesia",0.01292832075,-0.0826949008333333,0.00637563025
"791","2000","Indonesia",0.00696364458333333,0.01391171775,-0.0211284411666667
"792","2001","Indonesia",-0.00368443083333333,0.0163367820833333,-0.005427441
"793","2002","Indonesia",0.01093508525,-0.02514847375,0.013467802
"794","2003","Indonesia",0.010236788,-0.0358802179166667,0.00471647841666667
"795","2004","Indonesia",0.000186281583333333,-0.00911919608333333,-0.004556044
"796","2005","Indonesia",-0.00374370275,0.0469601658333333,-0.008736241
"797","2006","Indonesia",0.01937914575,-0.0218928266666667,0.0078940425
"798","2007","Indonesia",0.02460400675,-0.01625398725,-0.001275523
"799","2008","Indonesia",-0.00770596033333333,0.01233543675,-0.0198459795
"800","2009","Indonesia",0.0212407091666667,-0.0287190379166667,0.0213377945833333
"801","2010","Indonesia",0.0327109610833333,0,0.00391916108333333
"802","2011","Indonesia",0.0122767456666667,-0.00629154808333333,0.000356585333333333
"803","2012","Indonesia",0.0021179575,-0.00347222233333333,-0.00537802916666667
"804","2013","Indonesia",-0.00955352525,0.0228276435833333,-0.0165603985833333
"805","2014","Indonesia",0.0102322094166667,0.00277777791666667,-0.00318184191666667
"806","1980","Ireland",0.0247668376363636,-0.0195786301818182,0.000555749090909091
"807","1981","Ireland",-0.00229950433333333,0.0141830871666667,-0.00402631641666667
"808","1982","Ireland",0.00253711166666667,-0.0123959186666667,-0.004735752
"809","1983","Ireland",0.00398882366666667,-0.00831803125,-0.00616013091666667
"810","1984","Ireland",-0.0080130245,0.0124062710833333,-4.40764166666666e-05
"811","1985","Ireland",0.0217253525,-0.0250336613333333,-0.000506954583333333
"812","1986","Ireland",0.01004943325,0.0283113351666667,-0.0104392691666667
"813","1987","Ireland",0.0336062868333333,-0.0289726536666667,-0.00189649766666667
"814","1988","Ireland",0.005757563,-0.01165871725,0.000629014583333333
"815","1989","Ireland",-0.0159045184166667,0.03558501725,-0.00118674508333333
"816","1990","Ireland",0.0252795390833333,-0.00477994233333333,0.00091752275
"817","1991","Ireland",0.009445607,-0.00355671983333333,-9.215575e-05
"818","1992","Ireland",-0.0347928353333333,0.0279623491,-0.000871923333333333
"819","1993","Ireland",0.05268697875,-0.0573768944,-0.00659411541666667
"820","1994","Ireland",0.00347853658333333,-0.00926773866666667,-0.00026545725
"821","1995","Ireland",0.0298032981666667,0.00450738858333333,-0.00427834041666667
"822","1996","Ireland",-0.00138757291666667,-0.00320512833333333,0.0104810201666667
"823","1997","Ireland",-0.01292241275,0.0066666665,0.00104854066666667
"824","1998","Ireland",0.0334213264166667,-0.03860976975,-0.00432215825
"825","1999","Ireland",-0.0392489540833333,-0.01897919925,-1.67728333333333e-05
"826","2000","Ireland",0.00120169758333333,0.03994978475,0
"827","2001","Ireland",0.00389221141666667,-0.0299306278333333,0
"828","2002","Ireland",-0.00210499558333333,-0.0128205133333333,0
"829","2003","Ireland",-0.0178863711666667,-0.02424242475,0
"830","2004","Ireland",-0.022030195,0,0
"831","2005","Ireland",-0.0754712011666667,0.0104166666666667,0
"832","2006","Ireland",-0.00406669358333333,0.0385230519166667,0
"833","2007","Ireland",0.00769888675,0.0115079370833333,0
"834","2008","Ireland",0.00989814466666667,-0.03493746925,0
"835","2009","Ireland",0.0980145920833333,-0.0680555565,0
"836","2010","Ireland",-0.00359803758333333,0,0
"837","2011","Ireland",-0.0194531189166667,0.006944444,0
"838","2012","Ireland",0.00516675233333334,-0.0208333333333333,0
"839","2013","Ireland",0.00105517125,-0.06944444525,0
"840","2014","Ireland",0.00697993058333333,-0.0888888885833333,0
"841","1980","Israel",0.00739559145454545,NA,NA
"842","1981","Israel",0.00357921458333333,NA,NA
"843","1982","Israel",0.00768611883333333,NA,NA
"844","1983","Israel",-0.00398765883333333,NA,NA
"845","1984","Israel",-0.00820933283333333,NA,NA
"846","1985","Israel",0.0201462689166667,NA,NA
"847","1986","Israel",0.0218841559166667,NA,NA
"848","1987","Israel",0.0206542115833333,NA,NA
"849","1988","Israel",-0.02743780975,NA,NA
"850","1989","Israel",0.0268005896666667,NA,NA
"851","1990","Israel",0.0160868031666667,NA,NA
"852","1991","Israel",0.002035345,NA,NA
"853","1992","Israel",-0.01487433,NA,NA
"854","1993","Israel",0.0252625805833333,-0.0223989948,-0.00660656136363636
"855","1994","Israel",0.00870323208333333,0.0487174849166667,-0.00131029066666667
"856","1995","Israel",0.01732447375,-0.0139189338333333,-0.00150834483333333
"857","1996","Israel",0.0306012935833333,0.00647561583333333,-0.00487481616666667
"858","1997","Israel",0.0500758824166667,-0.00993732875,-0.00622182616666667
"859","1998","Israel",0.00938742283333333,0.00476414758333333,-0.0133865748333333
"860","1999","Israel",-4.25465000000001e-05,-0.0152710180833333,-0.000934394083333333
"861","2000","Israel",0.00271610625,-0.02555588575,0.00275524783333333
"862","2001","Israel",0.00052603575,-0.0282694171666667,-0.00287433908333333
"863","2002","Israel",0.00268791241666667,0.0569741763333333,-0.00690196333333333
"864","2003","Israel",0.00771810883333333,-0.0451734418333333,0.00403783166666667
"865","2004","Israel",0.00259656275,-0.0232632979166667,0.001253133
"866","2005","Israel",0.003043071,0.0131465929166667,-0.00548557525
"867","2006","Israel",0.00333627766666667,0.00939438241666667,0.00832987983333333
"868","2007","Israel",-0.0013891215,-0.017120876,0.00821067875
"869","2008","Israel",0.0347248865,-0.0329396506666667,-0.00210964441666667
"870","2009","Israel",0.0307138056666667,-0.03988095375,0.00547280075
"871","2010","Israel",0.01342187725,0.063293652,0.00269020941666667
"872","2011","Israel",0.00470569358333333,0.02993233625,-0.00128629533333333
"873","2012","Israel",0.0012102445,-0.0251683505833333,-0.0016831435
"874","2013","Israel",0.00630537058333333,-0.0528769853333333,0.00708419416666667
"875","2014","Israel",0.00433505858333333,-0.0902777785833333,-0.0086912535
"876","1980","Italy",0.014728402,0.00909090918181818,-0.00166729536363636
"877","1981","Italy",-0.00946168841666667,0.012626263,-0.0103095375
"878","1982","Italy",-0.0233572021666667,-0.00438596491666667,-0.0059758285
"879","1983","Italy",0.0265864781666667,-0.00462962966666667,-0.003890871
"880","1984","Italy",0.00235581366666667,-0.00212978358333333,-0.00150549141666667
"881","1985","Italy",NA,-0.00773867716666667,-0.007946869
"882","1986","Italy",NA,-0.01791819375,-0.00170849916666667
"883","1987","Italy",NA,0.000150966166666667,-0.00470004941666667
"884","1988","Italy",NA,0.00347222233333333,-0.000594451583333333
"885","1989","Italy",NA,0.0066666665,0.000643861916666667
"886","1990","Italy",NA,-0.00617283958333333,-0.00180178133333333
"887","1991","Italy",NA,-0.003043478,9.28250000000002e-06
"888","1992","Italy",NA,0.00221057016666667,-0.0127605671666667
"889","1993","Italy",NA,-0.03271646775,-0.00977696483333333
"890","1994","Italy",NA,-0.00481150791666667,9.61354166666667e-05
"891","1995","Italy",NA,0.01590909125,0
"892","1996","Italy",NA,-0.0145202025,0.00166665983333333
"893","1997","Italy",NA,-0.02450617275,3.23607499999998e-05
"894","1998","Italy",NA,-0.0450757580833333,-0.000800812416666666
"895","1999","Italy",-0.00352435327272727,0.00277777758333334,0
"896","2000","Italy",0.00934699825,0.03994978475,0
"897","2001","Italy",-0.00308123091666667,-0.0299306278333333,0
"898","2002","Italy",0.0128712769166667,-0.0128205133333333,0
"899","2003","Italy",0.00615012666666667,-0.02424242475,0
"900","2004","Italy",-0.00540509458333333,0,0
"901","2005","Italy",-0.00701142358333333,0.0104166666666667,0
"902","2006","Italy",0.00130696208333333,0.0385230519166667,0
"903","2007","Italy",0.008571809,0.0115079370833333,0
"904","2008","Italy",0.0200935741666667,-0.03493746925,0
"905","2009","Italy",0.0178317550833333,-0.0680555565,0
"906","2010","Italy",0.00309685341666667,0,0
"907","2011","Italy",0.00261855533333333,0.006944444,0
"908","2012","Italy",0.00212122666666667,-0.0208333333333333,0
"909","2013","Italy",0.00045356675,-0.06944444525,0
"910","2014","Italy",-0.00516364366666667,-0.0888888885833333,0
"911","1980","Japan",0.0185556360909091,0.0178939855454545,0.00927040918181818
"912","1981","Japan",0.0107344670833333,-0.0114942528333333,0.00233535908333333
"913","1982","Japan",-0.0150706191666667,-0.00999999975,-0.0110151525833333
"914","1983","Japan",0.00415223125,-0.00757575783333333,0.00574833633333333
"915","1984","Japan",0.00563240916666667,0,-0.00520832166666667
"916","1985","Japan",0.00135116333333333,0,0.0174293364166667
"917","1986","Japan",0.0388556790833333,-0.0399140218333333,0.0198824308333333
"918","1987","Japan",0.0570792913333333,-0.0138888893333333,0.0170879233333333
"919","1988","Japan",0.0147452258333333,0,0.00873942633333333
"920","1989","Japan",-0.0113405746666667,0.0378205143333333,-0.01331259775
"921","1990","Japan",-0.00504264375,0.0426237173333333,0.00606803341666667
"922","1991","Japan",-0.00664381691666667,-0.0145202025,0.0029904705
"923","1992","Japan",-0.000522125916666667,-0.0333333344166667,0.00388364058333333
"924","1993","Japan",0.0272438106666667,-0.0442307703333333,0.0116640013333333
"925","1994","Japan",0.02050143175,0,0.00793274391666667
"926","1995","Japan",0.0322782604166667,-0.07738095275,-0.000444635666666667
"927","1996","Japan",0.0142137463333333,0,-0.00941334216666667
"928","1997","Japan",0.00117442866666667,0,-0.00995263375
"929","1998","Japan",-0.00126665025,-0.0416666666666667,0.00679732175
"930","1999","Japan",0.02452863125,-0.127272725090909,0.0153235081666667
"931","2000","Japan",0.0180754495,0,-0.00656430158333333
"932","2001","Japan",0.009137053,-0.349999994,-0.00841574291666667
"933","2002","Japan",0.013109276,NA,-3.11156666666667e-05
"934","2003","Japan",0.03109209125,NA,0.0109382816666667
"935","2004","Japan",0.0197328078333333,NA,0.00567933375
"936","2005","Japan",3.82604166666666e-05,NA,-0.0128596605
"937","2006","Japan",0.00443338541666667,0,0.0039026575
"938","2007","Japan",0.00668740816666667,0.0833333333333333,0.00371304375
"939","2008","Japan",0.00489716508333333,-0.0333333313333333,0.0141092935
"940","2009","Japan",0.00113292241666667,-0.05555555725,0.00714798433333333
"941","2010","Japan",0.00322142666666667,0,0.00303984925
"942","2011","Japan",0.014577776,0,0.0070007005
"943","2012","Japan",-0.0020684645,0,-0.00446942233333333
"944","2013","Japan",0.00070390175,0,-0.01822509625
"945","2014","Japan",-0.000409008916666667,0,-0.0112223838333333
"946","1980","Jordan",0.00318909990909091,NA,NA
"947","1981","Jordan",-0.00209959333333333,NA,NA
"948","1982","Jordan",-0.0154090328333333,NA,NA
"949","1983","Jordan",-0.00286433483333333,NA,NA
"950","1984","Jordan",-0.0320891725,NA,NA
"951","1985","Jordan",-0.0034062985,NA,NA
"952","1986","Jordan",0.0147714193333333,NA,NA
"953","1987","Jordan",0.0176250431666667,NA,NA
"954","1988","Jordan",-0.049885464,NA,-0.0361038254545455
"955","1989","Jordan",0.164672290583333,NA,-0.0221504191666667
"956","1990","Jordan",0.0580276371666667,NA,0.00326792525
"957","1991","Jordan",0.0127286175,NA,-0.00320622558333333
"958","1992","Jordan",-0.00448725775,NA,-0.000396278333333333
"959","1993","Jordan",0.100931786666667,NA,-0.00127963825
"960","1994","Jordan",0.00417954775,NA,3.53163333333332e-05
"961","1995","Jordan",0.0134358026666667,NA,-0.0007921985
"962","1996","Jordan",-0.00845277258333333,NA,-8.80829166666667e-05
"963","1997","Jordan",0.0204937170833333,NA,-2.89659166666667e-05
"964","1998","Jordan",-0.0179541483333333,0.107660449888889,-0.00023378275
"965","1999","Jordan",0.034077908,-0.167085332083333,0.000176852416666667
"966","2000","Jordan",0.0212661295833333,0.835577202333333,-5.80605833333333e-05
"967","2001","Jordan",-0.00687232075,-0.03238453125,0.000141627833333333
"968","2002","Jordan",0.0221821974166667,-0.0236111115833333,2.57851666666667e-05
"969","2003","Jordan",0.0233364744166667,-0.0244107749166667,7.05123333333333e-05
"970","2004","Jordan",0.00150298316666667,0.0104166666666667,-5.282625e-05
"971","2005","Jordan",0.00011808475,0.0605381085,0.000170795416666667
"972","2006","Jordan",0.02109447775,0.0131822613333333,-4.67505833333333e-05
"973","2007","Jordan",0.0098698355,-0.00793650808333333,2.36523333333333e-05
"974","2008","Jordan",0.0135611559166667,-0.01364522425,-3.50346666666667e-05
"975","2009","Jordan",0.0263517093333333,-0.0362103184166667,5.98366666666667e-05
"976","2010","Jordan",0.009595576,-0.0166666669166667,2.98253333333333e-05
"977","2011","Jordan",-0.01029789975,0.0104166666666667,-0.000176081166666667
"978","2012","Jordan",-0.0274423175833333,0.0529008035833333,0.000170714333333333
"979","2013","Jordan",0.0429420979166667,-0.0107638891666667,-8.15919166666666e-05
"980","2014","Jordan",0.0124901224166667,-0.0187728945833333,0.000431580583333333
"981","1980","Korea, Rep.",0.00834748418181818,NA,NA
"982","1981","Korea, Rep.",-0.00572406975,NA,NA
"983","1982","Korea, Rep.",0.00665171266666667,NA,NA
"984","1983","Korea, Rep.",-0.00946526508333333,NA,NA
"985","1984","Korea, Rep.",0.015821833,NA,NA
"986","1985","Korea, Rep.",0.00767652275,NA,NA
"987","1986","Korea, Rep.",0.019567307,NA,NA
"988","1987","Korea, Rep.",0.0123870330833333,NA,NA
"989","1988","Korea, Rep.",0.1125350825,NA,0.0130160304545455
"990","1989","Korea, Rep.",0.0196048614166667,NA,0.00182483583333333
"991","1990","Korea, Rep.",-0.00140367841666667,NA,-0.00483456133333333
"992","1991","Korea, Rep.",-0.0058592115,NA,-0.00467927033333333
"993","1992","Korea, Rep.",0.0192852295,NA,-0.00328681058333333
"994","1993","Korea, Rep.",0.0144740678333333,NA,-0.00239155491666667
"995","1994","Korea, Rep.",0.02015807975,NA,0.00155657958333333
"996","1995","Korea, Rep.",0.0207738734166667,NA,0.002533112
"997","1996","Korea, Rep.",0.00405213325,NA,-0.00618880091666667
"998","1997","Korea, Rep.",-0.0387741796666667,NA,-0.0278726353333333
"999","1998","Korea, Rep.",0.0823982650833333,NA,0.0026611635
"1000","1999","Korea, Rep.",0.0300244433333333,0,0.00636449225
"1001","2000","Korea, Rep.",0.0221710218333333,0.00855263166666667,-0.00343508941666667
"1002","2001","Korea, Rep.",0.00563310691666667,-0.0217801450833333,-0.00367384275
"1003","2002","Korea, Rep.",0.0139890075,0.00520833333333333,0.00365640583333333
"1004","2003","Korea, Rep.",0.0208867435,-0.0101102941666667,0.00161388425
"1005","2004","Korea, Rep.",0.0210896361666667,-0.0115079370833333,0.01172009
"1006","2005","Korea, Rep.",0.00463643633333333,0.0123626379166667,0.00100594783333333
"1007","2006","Korea, Rep.",0.0107220201666667,0.01566585,0.009184537
"1008","2007","Korea, Rep.",0.00778993358333333,0.00901559458333333,0.000387889
"1009","2008","Korea, Rep.",-0.0212403049166667,-0.0374416435833333,-0.0353687300833333
"1010","2009","Korea, Rep.",0.0249825299166667,-0.03055555625,0.0209766655
"1011","2010","Korea, Rep.",0.00658674658333333,0.019675926,0.00125799233333333
"1012","2011","Korea, Rep.",0.00371668041666667,0.0228535359166667,0.0025361975
"1013","2012","Korea, Rep.",0.005100361,-0.0133547013333333,0.00344778616666667
"1014","2013","Korea, Rep.",0.004671961,-0.00757575783333333,0.00217175741666667
"1015","2014","Korea, Rep.",0.00410499025,-0.01759259275,-0.00404982383333333
"1016","1980","Latvia",NA,NA,NA
"1017","1981","Latvia",NA,NA,NA
"1018","1982","Latvia",NA,NA,NA
"1019","1983","Latvia",NA,NA,NA
"1020","1984","Latvia",NA,NA,NA
"1021","1985","Latvia",NA,NA,NA
"1022","1986","Latvia",NA,NA,NA
"1023","1987","Latvia",NA,NA,NA
"1024","1988","Latvia",NA,NA,NA
"1025","1989","Latvia",NA,NA,NA
"1026","1990","Latvia",NA,NA,NA
"1027","1991","Latvia",NA,NA,NA
"1028","1992","Latvia",NA,NA,0.053711014
"1029","1993","Latvia",0.0906276452,-0.0621052636,-0.0328081169166667
"1030","1994","Latvia",0.0208648408333333,-0.00629154808333333,0.000130959916666666
"1031","1995","Latvia",-0.00494827291666667,-0.0030503145,0.00490200025
"1032","1996","Latvia",0.0212835585833333,-0.071113208,-0.00110615283333333
"1033","1997","Latvia",0.012891227,-0.0645467838333333,-0.00481076191666667
"1034","1998","Latvia",0.00607062383333333,0,9.42514166666668e-05
"1035","1999","Latvia",0.0095037,0,-0.00920521325
"1036","2000","Latvia",-0.000954626666666667,-0.0104166666666667,-0.00106121933333333
"1037","2001","Latvia",0.02626381675,0,-0.002763433
"1038","2002","Latvia",0.00739153475,-0.0119047624166667,0.00728924125
"1039","2003","Latvia",0.0145978078333333,0,0.0080439445
"1040","2004","Latvia",0.0273971139166667,0.02579365175,0.00375298375
"1041","2005","Latvia",0.01326153375,0,0
"1042","2006","Latvia",0.0581812430833333,0.019675926,0
"1043","2007","Latvia",0.0206317918333333,0.01590909125,1.676725e-05
"1044","2008","Latvia",-0.00374373508333333,0,0.00119047508333333
"1045","2009","Latvia",0.0359836280833333,-0.03055555625,4.47126666666667e-05
"1046","2010","Latvia",0.00885941016666667,-0.0104166666666667,NA
"1047","2011","Latvia",-0.0144911121666667,0,NA
"1048","2012","Latvia",0.0164852219166667,-0.02579365175,NA
"1049","2013","Latvia",0.00568050958333333,-0.106944443,NA
"1050","2014","Latvia",-0.0544981641666667,0,NA
"1051","1980","Lithuania",NA,NA,NA
"1052","1981","Lithuania",NA,NA,NA
"1053","1982","Lithuania",NA,NA,NA
"1054","1983","Lithuania",NA,NA,NA
"1055","1984","Lithuania",NA,NA,NA
"1056","1985","Lithuania",NA,NA,NA
"1057","1986","Lithuania",NA,NA,NA
"1058","1987","Lithuania",NA,NA,NA
"1059","1988","Lithuania",NA,NA,NA
"1060","1989","Lithuania",NA,NA,NA
"1061","1990","Lithuania",NA,NA,NA
"1062","1991","Lithuania",NA,NA,NA
"1063","1992","Lithuania",NA,NA,NA
"1064","1993","Lithuania",0.1811559185,NA,NA
"1065","1994","Lithuania",0.0352352543333333,NA,NA
"1066","1995","Lithuania",0.0313361310833333,NA,NA
"1067","1996","Lithuania",0.00330732933333333,NA,NA
"1068","1997","Lithuania",0.0263514268333333,NA,NA
"1069","1998","Lithuania",0.0382493999166667,NA,NA
"1070","1999","Lithuania",-0.0110997265,NA,0.0136383047272727
"1071","2000","Lithuania",0.00968171425,-0.0231766149166667,0.0135586954166667
"1072","2001","Lithuania",0.019706318,0.04376405725,-0.00187029325
"1073","2002","Lithuania",0.0341253198333333,0.0245655205833333,0.00234024508333333
"1074","2003","Lithuania",0.0322781203333333,0.0698713125833333,0
"1075","2004","Lithuania",0.00402381208333333,-0.00759396075,0
"1076","2005","Lithuania",0.00538172308333333,0,0
"1077","2006","Lithuania",0.0371552125833333,0.03007097175,0
"1078","2007","Lithuania",0.0276433235833333,0.0139175554166667,0
"1079","2008","Lithuania",-0.01242591125,-0.021510271,0
"1080","2009","Lithuania",0.0070546055,-0.0574074083333333,0
"1081","2010","Lithuania",0.00237400916666667,0,0
"1082","2011","Lithuania",0.01978793275,0.01306216975,0
"1083","2012","Lithuania",0.00707908183333333,-0.0223214290833333,0
"1084","2013","Lithuania",-0.0010844945,-0.0486111119166667,0
"1085","2014","Lithuania",0.00765162508333333,-0.0597222211666667,0
"1086","1980","Luxembourg",NA,NA,0.00178135927272727
"1087","1981","Luxembourg",NA,NA,0.000511666916666667
"1088","1982","Luxembourg",NA,NA,0.007542617
"1089","1983","Luxembourg",NA,NA,0.00119345208333333
"1090","1984","Luxembourg",NA,NA,-0.00203581725
"1091","1985","Luxembourg",NA,NA,-0.000195564333333333
"1092","1986","Luxembourg",NA,NA,-0.00273837141666667
"1093","1987","Luxembourg",NA,NA,-0.000192871083333333
"1094","1988","Luxembourg",NA,NA,0.000726770166666667
"1095","1989","Luxembourg",NA,NA,-0.00162748008333333
